
Mon, 14 Nov 2016 1:02:48 PM,
5654,
5654,tax_order1,tax,1,30,FOOT,HOUSE,unr_item,4.333,0.0,
5654,tax_order1,tax,1,31,GLASSES,CAKE,unr_item,2.83,8.2,
5654,tax_order1,tax,1,32,BUTTERFLY,BEE,tax_item,3.675,72.75,
5654,tax_order1,tax,1,33,CHAIR,UMBRELLA,unr_item,3.103,0.0,
5654,tax_order1,tax,1,34,PLANT,CLOUD,unr_item,9.295,4.76,
5654,tax_order1,tax,1,35,BAGEL,TORTILLA,tax_item,4.253,70.77,
5654,tax_order1,tax,1,36,PENCIL,ERASER,the_item,6.907,99.47,
5654,tax_order1,tax,1,37,PATIO,BOWL,unr_item,5.735,3.31,
5654,tax_order1,tax,1,38,RAPIDS,RIVER,the_item,2.981,94.84,
5654,tax_order1,tax,1,39,SLED,SNOW,the_item,5.516,99.6,
5654,tax_order1,tax,1,40,PILOT,HAIR,unr_item,3.336,8.73,
5654,tax_order1,tax,1,41,CYMBAL,ROD,unr_item,8.87,0.0,
5654,tax_order1,tax,1,42,PARK,HAND,unr_item,17.177,4.1,
5654,tax_order1,tax,1,43,HYDRANT,WAX,unr_item,10.759,7.41,
5654,tax_order1,tax,1,44,NEST,BIRD,the_item,2.496,87.43,
5654,tax_order1,tax,1,45,CAR,SEATBELT,the_item,2.305,100.0,
5654,tax_order1,tax,1,46,CAR,BICYCLE,tax_item,3.434,59.66,
5654,tax_order1,tax,1,47,SHORE,STEW,unr_item,3.789,19.31,
5654,tax_order1,tax,1,48,WAITRESS,RESTAURANT,the_item,3.239,96.3,
5654,tax_order1,tax,1,49,CLUB,CLIMATE,unr_item,3.91,12.7,
5654,tax_order1,tax,1,50,LION,STEREO,unr_item,4.369,7.54,
5654,tax_order1,tax,1,51,WHIP,LAW,unr_item,4.471,73.81,
5654,tax_order1,tax,1,52,MOVIE,HOUSE,unr_item,2.939,11.77,
5654,tax_order1,tax,1,53,NECK,CABINET,unr_item,3.425,6.48,
5654,tax_order1,tax,1,54,COMB,TOOTHBRUSH,tax_item,2.744,61.24,
5654,tax_order1,tax,1,55,AIRPLANE,SUBMARINE,tax_item,5.333,4.89,
5654,tax_order1,tax,1,56,BROCHURE,LAKE,unr_item,12.091,1.32,
5654,tax_order1,tax,1,57,PELICAN,DANCE,unr_item,3.813,78.97,
5654,tax_order1,tax,1,58,POND,HOOD,unr_item,11.755,8.47,
5654,tax_order1,tax,1,59,CONCRETE,CEREAL,unr_item,3.553,5.82,
5654,tax_order1,tax,1,60,CROW,SHEET,unr_item,2.818,4.63,
5654,tax_order1,tax,1,61,TEAM,CIRCLE,unr_item,3.267,73.68,
5654,tax_order1,tax,1,62,MIRROR,BOTTLE,unr_item,2.337,2.25,
5654,tax_order1,tax,1,63,CHILD,TROUT,unr_item,6.118,5.69,
5654,tax_order1,tax,1,64,SWAN,BEACH,unr_item,7.598,41.14,
5654,tax_order1,tax,1,65,DOG,BONE,the_item,2.826,82.54,
5654,tax_order1,tax,1,66,FOOTBALL,BASEBALL,tax_item,9.813,43.52,
5654,tax_order1,tax,1,67,COW,BUFFALO,tax_item,6.023,65.08,
5654,tax_order1,tax,1,68,AIRPLANE,PLUG,unr_item,3.774,16.27,
5654,tax_order1,tax,1,69,BERRY,CLOCK,unr_item,15.083,19.84,
5654,tax_order1,tax,1,70,SHIP,CAPTAIN,the_item,2.677,83.99,
5654,tax_order1,tax,1,71,TIGER,WALL,unr_item,2.405,8.86,
5654,tax_order1,tax,1,72,SHED,PEPPER,unr_item,3.474,5.82,
5654,tax_order1,tax,1,73,WEB,SPIDER,the_item,1.849,90.08,
5654,tax_order1,tax,1,74,SNOW,SHOP,unr_item,4.706,41.01,
5654,tax_order1,tax,1,75,SCREEN,BASKETBALL,unr_item,4.053,87.04,
5654,tax_order1,tax,1,76,ROBBERY,TREASON,tax_item,4.679,30.56,
5654,tax_order1,tax,1,77,KNIFE,CHISEL,tax_item,2.324,93.92,
5654,tax_order1,tax,1,78,SOCK,CARPET,unr_item,3.728,26.19,
5654,tax_order1,tax,1,79,GLOVES,APPLE,unr_item,2.982,13.62,
5654,tax_order1,tax,1,80,SHIP,CANOE,tax_item,3.588,46.43,
5654,tax_order1,tax,1,81,COMPUTER,MOUSE,the_item,2.051,73.02,
5654,tax_order1,tax,1,82,CRIB,BED,tax_item,5.976,44.44,
5654,tax_order1,tax,1,83,CAN,BOTTLE,tax_item,3.134,43.92,
5654,tax_order1,tax,1,84,GRASS,LAWNMOWER,the_item,3.206,87.04,
5654,tax_order1,tax,1,85,CROUTONS,BAGEL,tax_item,5.399,100.0,
5654,tax_order1,tax,1,86,SHAMPOO,BLEACH,tax_item,4.78,0.0,
5654,tax_order1,tax,1,87,WATER,CHEESE,unr_item,4.641,0.13,
5654,tax_order1,tax,1,88,KIDNEY,SURGEON,the_item,7.593,31.61,
5654,tax_order1,tax,1,89,COW,MILK,the_item,2.607,99.34,
5654,tax_order1,tax,1,90,ASTRONAUT,ROCKET,the_item,3.191,100.0,
5654,tax_order1,tax,1,91,WINGS,FLY,the_item,4.203,99.6,
5654,tax_order1,tax,1,92,SHRIMP,COTTON,unr_item,2.736,0.0,
5654,tax_order1,tax,1,93,WORK,NOVEL,unr_item,12.471,38.49,
5654,tax_order1,tax,1,94,NOSE,TENT,unr_item,3.456,2.51,
5654,tax_order1,tax,1,95,SPOT,SHARK,unr_item,3.408,0.0,
5654,tax_order1,tax,1,96,PANDA,RACOON,tax_item,2.85,1.19,
5654,tax_order1,tax,1,97,PASTOR,RABBI,tax_item,3.054,96.96,
5654,tax_order1,tax,1,98,BEER,PARTY,the_item,2.523,98.68,
5654,tax_order1,tax,1,99,FUR,PAGE,unr_item,2.524,4.76,
5654,tax_order1,tax,1,100,POCKET,PANTS,the_item,2.223,86.64,
5654,tax_order1,tax,1,101,HARP,SAXOPHONE,tax_item,7.999,29.37,
5654,tax_order1,tax,1,102,HOTEL,CHISEL,unr_item,2.431,1.98,
5654,tax_order1,tax,1,103,WINDOW,LEAF,unr_item,3.408,0.13,
5654,tax_order1,tax,1,104,LAUNDRY,CARAVAN,unr_item,3.151,5.56,
5654,tax_order1,tax,1,105,BRICK,VOLCANO,unr_item,3.774,0.0,
5654,tax_order1,tax,1,106,ROOF,KEY,unr_item,3.844,0.0,
5654,tax_order1,tax,1,107,RAIN,BONE,unr_item,7.683,7.8,
5654,tax_order1,tax,1,108,MONKEY,BANANA,the_item,2.257,100.0,
5654,tax_order1,tax,1,109,CAKE,DONUT,tax_item,2.1,89.95,
5654,tax_order1,tax,1,110,INTERNET,BOMB,unr_item,3.199,0.0,
5654,tax_order1,tax,1,111,ALCOHOL,CIGARETTES,tax_item,3.646,59.66,
5654,tax_order1,tax,1,112,PIN,NEEDLE,tax_item,2.087,82.41,
5654,tax_order1,tax,1,113,FEATHER,GLASS,unr_item,1.867,25.79,
5654,tax_order1,tax,1,114,COCONUT,ORANGE,tax_item,7.829,33.47,
5654,tax_order1,tax,1,115,LIBRARY,STAIRS,unr_item,3.979,83.86,
5654,tax_order1,tax,1,116,COURT,FIELD,tax_item,2.951,92.59,
5654,tax_order1,tax,1,117,KING,CROWN,the_item,2.659,97.35,
5654,tax_order1,tax,1,118,CHALK,SLIDE,unr_item,2.559,1.46,
Mon, 14 Nov 2016 3:59:05 PM,
5658,
5658,tax_order1,tax,1,1,APPLE,DRIVEWAY,unr_item,9.711,0.4,
5658,tax_order1,tax,1,2,COW,BUFFALO,tax_item,6.485,79.89,
5658,tax_order1,tax,1,3,EAR,FREEZER,unr_item,3.664,0.0,
5658,tax_order1,tax,1,4,UMBRELLA,CHAIR,unr_item,5.447,50.26,
5658,tax_order1,tax,1,5,SKY,CHALK,unr_item,11.994,8.99,
5658,tax_order1,tax,1,6,PLUG,AIRPLANE,unr_item,4.704,0.0,
5658,tax_order1,tax,1,7,SNAIL,PELICAN,unr_item,6.804,59.66,
5658,tax_order1,tax,1,8,BELL,BERRY,unr_item,10.724,19.58,
5658,tax_order1,tax,1,9,BED,CRIB,tax_item,9.478,89.95,
5658,tax_order1,tax,1,10,COW,MILK,the_item,5.329,29.37,
5658,tax_order1,tax,1,11,QUEEN,HOOD,unr_item,19.989,0.13,
5658,tax_order1,tax,1,12,SPOON,LADLE,tax_item,3.154,89.81,
5658,tax_order1,tax,1,13,COMB,TOOTHBRUSH,tax_item,7.842,70.63,
5658,tax_order1,tax,1,14,WOUND,SNOW,unr_item,8.426,0.0,
5658,tax_order1,tax,1,15,BONE,DOG,the_item,4.877,20.9,
5658,tax_order1,tax,1,16,VILLAGE,CITY,tax_item,8.888,70.5,
5658,tax_order1,tax,1,17,BANK,BEER,unr_item,3.488,0.0,
5658,tax_order1,tax,1,18,BOMB,INTERNET,unr_item,5.954,0.0,
5658,tax_order1,tax,1,19,STEREO,LION,unr_item,12.323,5.29,
5658,tax_order1,tax,1,20,SOCK,OUTLET,unr_item,7.069,0.0,
5658,tax_order1,tax,1,21,SHIP,CANOE,tax_item,7.439,70.24,
5658,tax_order1,tax,1,22,AIRPLANE,SUBMARINE,tax_item,5.705,74.47,
5658,tax_order1,tax,1,23,CAKE,DONUT,tax_item,3.454,69.58,
5658,tax_order1,tax,1,24,PARTY,BEER,the_item,3.758,20.77,
5658,tax_order1,tax,1,25,WINDOW,LEAF,unr_item,7.021,4.63,
5658,tax_order1,tax,1,26,TRUCK,LAMP,unr_item,6.784,0.0,
5658,tax_order1,tax,1,27,SHORE,TUB,unr_item,4.237,19.44,
5658,tax_order1,tax,1,28,CHILD,BILL,unr_item,4.487,19.84,
5658,tax_order1,tax,1,29,METAL,SPOT,unr_item,6.36,0.26,
5658,tax_order1,tax,1,30,ENGINE,PAMPHLET,unr_item,5.343,0.0,
5658,tax_order1,tax,1,31,PENGUIN,ICE,the_item,5.864,13.62,
5658,tax_order1,tax,1,32,WHALE,CABINET,unr_item,3.564,0.0,
5658,tax_order1,tax,1,33,ATHLETE,COUCH,unr_item,5.083,0.0,
5658,tax_order1,tax,1,34,SHAMPOO,BLEACH,tax_item,4.811,9.92,
5658,tax_order1,tax,1,35,RABBI,PASTOR,tax_item,5.96,96.43,
5658,tax_order1,tax,1,36,ASPHALT,PLIERS,unr_item,21.585,0.0,
5658,tax_order1,tax,1,37,SALESMAN,KNOB,unr_item,4.705,0.0,
5658,tax_order1,tax,1,38,KNIFE,CHISEL,tax_item,3.456,94.31,
5658,tax_order1,tax,1,39,GLASSES,CUP,unr_item,4.284,95.63,
5658,tax_order1,tax,1,40,TREASON,ROBBERY,tax_item,11.545,29.63,
5658,tax_order1,tax,1,41,PEPPER,TOILET,unr_item,4.083,0.0,
5658,tax_order1,tax,1,42,FENDER,WHIP,unr_item,5.211,0.0,
5658,tax_order1,tax,1,43,BOTTLE,MIRROR,unr_item,7.328,39.42,
5658,tax_order1,tax,1,44,TRAILER,TRUCK,the_item,8.776,80.69,
5658,tax_order1,tax,1,45,SEED,KEY,unr_item,6.804,0.53,
5658,tax_order1,tax,1,46,SURGEON,KIDNEY,the_item,3.308,9.92,
5658,tax_order1,tax,1,47,FEATHER,GLASS,unr_item,9.155,0.0,
5658,tax_order1,tax,1,48,TOAD,GAS,unr_item,3.002,0.0,
5658,tax_order1,tax,1,49,BALLOON,LIBRARY,unr_item,2.986,1.06,
5658,tax_order1,tax,1,50,CAMEL,DESERT,the_item,3.782,20.77,
5658,tax_order1,tax,1,51,WALL,TIGER,unr_item,2.998,0.13,
5658,tax_order1,tax,1,52,WAITRESS,RESTAURANT,the_item,7.315,19.84,
5658,tax_order1,tax,1,53,SOFA,CHAIR,tax_item,3.739,79.63,
5658,tax_order1,tax,1,54,DELIVERY,PACKAGE,the_item,4.23,79.89,
5658,tax_order1,tax,1,55,SPIDER,WEB,the_item,3.354,39.68,
5658,tax_order1,tax,1,56,SOCIETY,CYMBAL,unr_item,5.945,0.13,
5658,tax_order1,tax,1,57,BONE,RAIN,unr_item,3.471,1.85,
5658,tax_order1,tax,1,58,CAR,SEATBELT,the_item,3.35,19.58,
5658,tax_order1,tax,1,59,SHIP,CAPTAIN,the_item,4.52,20.63,
5658,tax_order1,tax,1,60,CROW,DOCTOR,unr_item,2.758,0.0,
5658,tax_order1,tax,1,61,ASTRONAUT,ROCKET,the_item,3.319,19.97,
5658,tax_order1,tax,1,62,SAXOPHONE,HARP,tax_item,3.336,79.63,
5658,tax_order1,tax,1,63,HOTEL,PARCEL,unr_item,3.782,0.4,
5658,tax_order1,tax,1,64,MOUSE,COMPUTER,the_item,3.082,20.11,
5658,tax_order1,tax,1,65,TEAM,CIRCLE,unr_item,5.549,20.24,
5658,tax_order1,tax,1,66,COCONUT,ORANGE,tax_item,4.658,59.13,
5658,tax_order1,tax,1,67,FOOT,SHOE,the_item,7.066,50.13,
5658,tax_order1,tax,1,68,BIRD,NEST,the_item,5.096,20.5,
5658,tax_order1,tax,1,69,WATER,BUG,unr_item,4.049,19.71,
5658,tax_order1,tax,1,70,BASKETBALL,SCREEN,unr_item,3.069,0.53,
5658,tax_order1,tax,1,71,PANDA,RACOON,tax_item,7.516,60.58,
5658,tax_order1,tax,1,72,BOWL,CUP,tax_item,3.232,60.05,
5658,tax_order1,tax,1,73,FERRY,BOWL,unr_item,3.083,0.4,
5658,tax_order1,tax,1,74,BASEBALL,FOOTBALL,tax_item,9.371,74.34,
5658,tax_order1,tax,1,75,PANTS,POCKET,the_item,7.396,25.4,
5658,tax_order1,tax,1,76,WAX,WRIST,unr_item,3.637,0.0,
5658,tax_order1,tax,1,77,OVEN,PAN,the_item,3.013,19.58,
5658,tax_order1,tax,1,78,FLY,WINGS,the_item,4.438,20.24,
5658,tax_order1,tax,1,79,BEE,BUTTERFLY,tax_item,2.95,79.63,
5658,tax_order1,tax,1,80,CLIMATE,CLUB,unr_item,4.517,0.0,
5658,tax_order1,tax,1,81,TENT,NOSE,unr_item,2.981,0.0,
5658,tax_order1,tax,1,82,BAGEL,CROUTONS,tax_item,3.977,60.05,
5658,tax_order1,tax,1,83,HOUSE,PENGUIN,unr_item,4.29,0.0,
5658,tax_order1,tax,1,84,BROCHURE,LAKE,unr_item,3.457,0.13,
5658,tax_order1,tax,1,85,COTTON,BISCUIT,unr_item,3.442,0.0,
5658,tax_order1,tax,1,86,CEMETARY,NOVEL,unr_item,2.629,0.0,
5658,tax_order1,tax,1,87,FOOT,CODE,unr_item,3.712,0.0,
5658,tax_order1,tax,1,88,CAN,BOTTLE,tax_item,3.536,89.55,
5658,tax_order1,tax,1,89,GARLIC,ONION,tax_item,2.695,69.18,
5658,tax_order1,tax,1,90,LAUNDRY,CARAVAN,unr_item,3.881,0.0,
5658,tax_order1,tax,1,91,PENCIL,ERASER,the_item,4.148,29.5,
5658,tax_order1,tax,1,92,TORTILLA,BAGEL,tax_item,3.466,60.05,
5658,tax_order1,tax,1,93,COW,PIG,tax_item,4.743,78.7,
5658,tax_order1,tax,1,94,KEYBOARD,BREAD,unr_item,3.928,0.0,
5658,tax_order1,tax,1,95,CROWN,KING,the_item,4.891,20.5,
5658,tax_order1,tax,1,96,FUR,PAGE,unr_item,4.72,0.0,
5658,tax_order1,tax,1,97,SNOW,SLED,the_item,2.98,20.77,
5658,tax_order1,tax,1,98,TELEPHONE,RECEPTIONIST,the_item,10.255,20.63,
5658,tax_order1,tax,1,99,CAR,BICYCLE,tax_item,5.533,64.95,
5658,tax_order1,tax,1,100,HAIR,PILOT,unr_item,3.302,0.0,
5658,tax_order1,tax,1,101,RAPIDS,RIVER,the_item,5.925,18.65,
5658,tax_order1,tax,1,102,CIGARETTES,ALCOHOL,tax_item,5.639,83.2,
5658,tax_order1,tax,1,103,CLOUD,NECKLACE,unr_item,3.201,0.0,
5658,tax_order1,tax,1,104,LAWNMOWER,GRASS,the_item,3.018,19.71,
5658,tax_order1,tax,1,105,BANANA,MONKEY,the_item,2.918,20.9,
5658,tax_order1,tax,1,106,BISCUITS,TOAST,tax_item,5.213,85.85,
5658,tax_order1,tax,1,107,CALCIUM,BEACH,unr_item,3.304,0.13,
5658,tax_order1,tax,1,108,CHOCOLATE,COOKIE,the_item,5.805,29.76,
5658,tax_order1,tax,1,109,HAPPY,SMILE,the_item,3.121,99.74,
5658,tax_order1,tax,1,110,POLICE,FIREMAN,tax_item,4.203,85.58,
5658,tax_order1,tax,1,111,NEEDLE,PIN,tax_item,4.678,94.44,
5658,tax_order1,tax,1,112,TEETH,DOG,unr_item,2.743,19.97,
5658,tax_order1,tax,1,113,SHEEP,FLUTE,unr_item,2.833,0.0,
5658,tax_order1,tax,1,114,HEAD,BRICK,unr_item,3.216,0.53,
5658,tax_order1,tax,1,115,SILVER,BULLET,the_item,3.004,5.16,
5658,tax_order1,tax,1,116,STRING,PARK,unr_item,2.575,0.53,
5658,tax_order1,tax,1,117,FIELD,COURT,tax_item,4.149,75.53,
5658,tax_order1,tax,1,118,BUSINESS,CEREAL,unr_item,2.88,0.0,
Mon, 14 Nov 2016 3:02:14 PM,
5655,
5655,tax_order2,tax,2,1,MILK,LEMONADE,tax_item,11.217,10.05,
5655,tax_order2,tax,2,2,GARLIC,VAMPIRE,the_item,6.965,69.44,
5655,tax_order2,tax,2,3,DOCTOR,SHEET,unr_item,6.094,100.0,
5655,tax_order2,tax,2,4,SOCIETY,CYMBAL,unr_item,5.799,18.92,
5655,tax_order2,tax,2,5,METAL,SPOT,unr_item,3.944,1.72,
5655,tax_order2,tax,2,6,COMPUTER,TABLET,tax_item,2.852,99.74,
5655,tax_order2,tax,2,7,GAS,TOAD,unr_item,4.269,0.0,
5655,tax_order2,tax,2,8,FREEZER,BENCH,unr_item,3.256,0.93,
5655,tax_order2,tax,2,9,SKY,SLIDE,unr_item,4.054,0.0,
5655,tax_order2,tax,2,10,CAKE,CANDLE,the_item,4.892,59.92,
5655,tax_order2,tax,2,11,CALCIUM,SWAN,unr_item,2.814,0.4,
5655,tax_order2,tax,2,12,CLOCK,BERRY,unr_item,2.56,0.0,
5655,tax_order2,tax,2,13,CHISEL,PARCEL,unr_item,2.851,28.17,
5655,tax_order2,tax,2,14,GRASS,COW,the_item,3.337,79.89,
5655,tax_order2,tax,2,15,ROCKET,MISSILE,tax_item,5.678,89.95,
5655,tax_order2,tax,2,16,AUNT,BOMB,unr_item,2.676,0.0,
5655,tax_order2,tax,2,17,SNOW,RAIN,tax_item,2.576,100.0,
5655,tax_order2,tax,2,18,BRACKET,RAIN,unr_item,2.715,0.0,
5655,tax_order2,tax,2,19,SUBMARINE,OCEAN,the_item,3.07,50.79,
5655,tax_order2,tax,2,20,BABY,BOTTLE,the_item,3.882,60.05,
5655,tax_order2,tax,2,21,FIELD,GRASS,the_item,2.597,79.63,
5655,tax_order2,tax,2,22,SHOWER,SHAMPOO,the_item,1.788,80.42,
5655,tax_order2,tax,2,23,BABY,CRIB,the_item,1.934,78.84,
5655,tax_order2,tax,2,24,TEA,CUP,the_item,2.478,60.05,
5655,tax_order2,tax,2,25,PANDA,BAMBOO,the_item,2.561,70.9,
5655,tax_order2,tax,2,26,GOOSE,PENGUIN,tax_item,2.965,19.58,
5655,tax_order2,tax,2,27,PHONE,LAMP,unr_item,7.221,0.0,
5655,tax_order2,tax,2,28,CARPET,SOCK,unr_item,2.711,0.0,
5655,tax_order2,tax,2,29,HAMSTER,BOTTLE,unr_item,3.627,0.0,
5655,tax_order2,tax,2,30,HAPPY,SAD,tax_item,2.88,0.0,
5655,tax_order2,tax,2,31,GUITAR,LEAF,unr_item,2.102,0.93,
5655,tax_order2,tax,2,32,BIRD,BAT,tax_item,3.064,39.55,
5655,tax_order2,tax,2,33,BEACH,COCONUT,the_item,2.123,60.45,
5655,tax_order2,tax,2,34,MICROWAVE,OVEN,tax_item,2.523,70.63,
5655,tax_order2,tax,2,35,BEANS,TORTILLA,the_item,4.234,9.66,
5655,tax_order2,tax,2,36,BANK,ROBBERY,the_item,3.474,69.84,
5655,tax_order2,tax,2,37,CITY,AIRPORT,the_item,3.541,49.21,
5655,tax_order2,tax,2,38,TIGER,WALL,unr_item,2.206,0.0,
5655,tax_order2,tax,2,39,COTTON,BISCUIT,unr_item,2.019,1.06,
5655,tax_order2,tax,2,40,AIRPLANE,PLUG,unr_item,1.884,0.0,
5655,tax_order2,tax,2,41,PLIERS,COACH,unr_item,2.091,0.0,
5655,tax_order2,tax,2,42,CLOUD,PLANT,unr_item,3.31,4.89,
5655,tax_order2,tax,2,43,SCISSORS,LAWNMOWER,tax_item,6.642,60.19,
5655,tax_order2,tax,2,44,WAVE,FUR,unr_item,3.182,0.66,
5655,tax_order2,tax,2,45,SALESMAN,COLD,unr_item,7.097,0.0,
5655,tax_order2,tax,2,46,STEWARDESS,WAITRESS,tax_item,2.679,100.0,
5655,tax_order2,tax,2,47,HOSTESS,RECEPTIONIST,tax_item,2.757,80.82,
5655,tax_order2,tax,2,48,GRAVY,BISCUITS,the_item,2.647,79.23,
5655,tax_order2,tax,2,49,BEE,HONEY,the_item,2.478,69.71,
5655,tax_order2,tax,2,50,HAT,CROWN,tax_item,1.864,100.0,
5655,tax_order2,tax,2,51,SAXOPHONE,JAZZ,the_item,1.73,99.87,
5655,tax_order2,tax,2,52,RABBI,TEMPLE,the_item,2.615,100.0,
5655,tax_order2,tax,2,53,SILVER,GOLD,tax_item,3.322,60.05,
5655,tax_order2,tax,2,54,BASKETBALL,SCREEN,unr_item,2.338,100.0,
5655,tax_order2,tax,2,55,STRING,HAND,unr_item,2.834,100.0,
5655,tax_order2,tax,2,56,SHOP,WOUND,unr_item,3.663,28.84,
5655,tax_order2,tax,2,57,CONCRETE,BUSINESS,unr_item,3.962,80.03,
5655,tax_order2,tax,2,58,CAR,BIKE,tax_item,2.597,80.29,
5655,tax_order2,tax,2,59,WRIST,HYDRANT,unr_item,2.087,5.03,
5655,tax_order2,tax,2,60,SALAD,CROUTONS,the_item,1.851,95.24,
5655,tax_order2,tax,2,61,NECK,WHALE,unr_item,3.208,1.19,
5655,tax_order2,tax,2,62,HEAD,VOLCANO,unr_item,1.982,0.0,
5655,tax_order2,tax,2,63,PILOT,CAPTAIN,tax_item,1.918,100.0,
5655,tax_order2,tax,2,64,TOILET,SHED,unr_item,3.252,0.0,
5655,tax_order2,tax,2,65,KEYBOARD,BALL,unr_item,5.352,0.0,
5655,tax_order2,tax,2,66,BUS,TRUCK,tax_item,1.769,100.0,
5655,tax_order2,tax,2,67,BOWL,PATIO,unr_item,3.256,0.0,
5655,tax_order2,tax,2,68,SALON,ATHLETE,unr_item,3.19,0.66,
5655,tax_order2,tax,2,69,CUP,CAKE,unr_item,5.338,1.19,
5655,tax_order2,tax,2,70,COOKIE,BISCUIT,tax_item,1.566,70.5,
5655,tax_order2,tax,2,71,FOOTBALL,QUARTERBACK,the_item,1.867,100.0,
5655,tax_order2,tax,2,72,RIVER,LAKE,tax_item,1.731,100.0,
5655,tax_order2,tax,2,73,WATER,CHEESE,unr_item,2.822,0.0,
5655,tax_order2,tax,2,74,CHAIR,BANANA,unr_item,2.447,0.0,
5655,tax_order2,tax,2,75,DRUM,BROCHURE,unr_item,2.583,0.0,
5655,tax_order2,tax,2,76,BEER,JUICE,tax_item,4.132,69.58,
5655,tax_order2,tax,2,77,MONKEY,BEAR,tax_item,2.899,50.53,
5655,tax_order2,tax,2,78,BALLOON,LIBRARY,unr_item,3.176,0.4,
5655,tax_order2,tax,2,79,PAMPHLET,ENGINE,unr_item,2.646,1.06,
5655,tax_order2,tax,2,80,CHISEL,SCULPTURE,the_item,2.275,100.0,
5655,tax_order2,tax,2,81,TOOTHBRUSH,FLOSS,the_item,3.502,80.42,
5655,tax_order2,tax,2,82,GLOVES,APPLE,unr_item,3.024,0.93,
5655,tax_order2,tax,2,83,CEMETARY,WORK,unr_item,3.493,0.0,
5655,tax_order2,tax,2,84,BUDGET,FEATHER,unr_item,1.904,0.0,
5655,tax_order2,tax,2,85,COW,FARM,the_item,2.225,100.0,
5655,tax_order2,tax,2,86,CLUB,CLIMATE,unr_item,2.628,7.67,
5655,tax_order2,tax,2,87,TUB,SHORE,unr_item,3.018,9.66,
5655,tax_order2,tax,2,88,HELMET,BICYCLE,the_item,2.155,100.0,
5655,tax_order2,tax,2,89,PENCIL,PEN,tax_item,2.715,89.95,
5655,tax_order2,tax,2,90,FENDER,LAW,unr_item,3.302,40.61,
5655,tax_order2,tax,2,91,STEREO,LION,unr_item,3.605,0.0,
5655,tax_order2,tax,2,92,LEGS,CHAIR,the_item,2.144,0.0,
5655,tax_order2,tax,2,93,SHIP,SAILOR,the_item,3.683,100.0,
5655,tax_order2,tax,2,94,DANCE,SNAIL,unr_item,2.74,0.0,
5655,tax_order2,tax,2,95,TEAM,CIRCLE,unr_item,3.579,0.0,
5655,tax_order2,tax,2,96,HAIR,SODA,unr_item,1.492,0.0,
5655,tax_order2,tax,2,97,ANTELOPE,CAMEL,tax_item,2.355,50.0,
5655,tax_order2,tax,2,98,PACKAGE,CRATE,tax_item,2.414,97.22,
5655,tax_order2,tax,2,99,DRESS,PANTS,tax_item,3.43,59.79,
5655,tax_order2,tax,2,100,HANDCUFFS,POLICE,the_item,3.386,100.0,
5655,tax_order2,tax,2,101,HOOD,POND,unr_item,2.644,0.0,
5655,tax_order2,tax,2,102,SURGEON,BUTCHER,tax_item,3.361,2.91,
5655,tax_order2,tax,2,103,THREAD,NEEDLE,the_item,2.647,100.0,
