"pid","condition","question_cond","item_order","trial","item_1","item_2","item_type","rt","rating"
"5654","tax_order1","tax","1",29,"BALL","BREAD","unr_item",5.768,7.8
"5654","tax_order1","tax","1",30,"FOOT","HOUSE","unr_item",4.333,0
"5654","tax_order1","tax","1",31,"GLASSES","CAKE","unr_item",2.83,8.2
"5654","tax_order1","tax","1",32,"BUTTERFLY","BEE","tax_item",3.675,72.75
"5654","tax_order1","tax","1",33,"CHAIR","UMBRELLA","unr_item",3.103,0
"5654","tax_order1","tax","1",34,"PLANT","CLOUD","unr_item",9.295,4.76
"5654","tax_order1","tax","1",35,"BAGEL","TORTILLA","tax_item",4.253,70.77
"5654","tax_order1","tax","1",36,"PENCIL","ERASER","the_item",6.907,99.47
"5654","tax_order1","tax","1",37,"PATIO","BOWL","unr_item",5.735,3.31
"5654","tax_order1","tax","1",38,"RAPIDS","RIVER","the_item",2.981,94.84
"5654","tax_order1","tax","1",39,"SLED","SNOW","the_item",5.516,99.6
"5654","tax_order1","tax","1",40,"PILOT","HAIR","unr_item",3.336,8.73
"5654","tax_order1","tax","1",41,"CYMBAL","ROD","unr_item",8.87,0
"5654","tax_order1","tax","1",42,"PARK","HAND","unr_item",17.177,4.1
"5654","tax_order1","tax","1",43,"HYDRANT","WAX","unr_item",10.759,7.41
"5654","tax_order1","tax","1",44,"NEST","BIRD","the_item",2.496,87.43
"5654","tax_order1","tax","1",45,"CAR","SEATBELT","the_item",2.305,100
"5654","tax_order1","tax","1",46,"CAR","BICYCLE","tax_item",3.434,59.66
"5654","tax_order1","tax","1",47,"SHORE","STEW","unr_item",3.789,19.31
"5654","tax_order1","tax","1",48,"WAITRESS","RESTAURANT","the_item",3.239,96.3
"5654","tax_order1","tax","1",49,"CLUB","CLIMATE","unr_item",3.91,12.7
"5654","tax_order1","tax","1",50,"LION","STEREO","unr_item",4.369,7.54
"5654","tax_order1","tax","1",51,"WHIP","LAW","unr_item",4.471,73.81
"5654","tax_order1","tax","1",52,"MOVIE","HOUSE","unr_item",2.939,11.77
"5654","tax_order1","tax","1",53,"NECK","CABINET","unr_item",3.425,6.48
"5654","tax_order1","tax","1",54,"COMB","TOOTHBRUSH","tax_item",2.744,61.24
"5654","tax_order1","tax","1",55,"AIRPLANE","SUBMARINE","tax_item",5.333,4.89
"5654","tax_order1","tax","1",56,"BROCHURE","LAKE","unr_item",12.091,1.32
"5654","tax_order1","tax","1",57,"PELICAN","DANCE","unr_item",3.813,78.97
"5654","tax_order1","tax","1",58,"POND","HOOD","unr_item",11.755,8.47
"5654","tax_order1","tax","1",59,"CONCRETE","CEREAL","unr_item",3.553,5.82
"5654","tax_order1","tax","1",60,"CROW","SHEET","unr_item",2.818,4.63
"5654","tax_order1","tax","1",61,"TEAM","CIRCLE","unr_item",3.267,73.68
"5654","tax_order1","tax","1",62,"MIRROR","BOTTLE","unr_item",2.337,2.25
"5654","tax_order1","tax","1",63,"CHILD","TROUT","unr_item",6.118,5.69
"5654","tax_order1","tax","1",64,"SWAN","BEACH","unr_item",7.598,41.14
"5654","tax_order1","tax","1",65,"DOG","BONE","the_item",2.826,82.54
"5654","tax_order1","tax","1",66,"FOOTBALL","BASEBALL","tax_item",9.813,43.52
"5654","tax_order1","tax","1",67,"COW","BUFFALO","tax_item",6.023,65.08
"5654","tax_order1","tax","1",68,"AIRPLANE","PLUG","unr_item",3.774,16.27
"5654","tax_order1","tax","1",69,"BERRY","CLOCK","unr_item",15.083,19.84
"5654","tax_order1","tax","1",70,"SHIP","CAPTAIN","the_item",2.677,83.99
"5654","tax_order1","tax","1",71,"TIGER","WALL","unr_item",2.405,8.86
"5654","tax_order1","tax","1",72,"SHED","PEPPER","unr_item",3.474,5.82
"5654","tax_order1","tax","1",73,"WEB","SPIDER","the_item",1.849,90.08
"5654","tax_order1","tax","1",74,"SNOW","SHOP","unr_item",4.706,41.01
"5654","tax_order1","tax","1",75,"SCREEN","BASKETBALL","unr_item",4.053,87.04
"5654","tax_order1","tax","1",76,"ROBBERY","TREASON","tax_item",4.679,30.56
"5654","tax_order1","tax","1",77,"KNIFE","CHISEL","tax_item",2.324,93.92
"5654","tax_order1","tax","1",78,"SOCK","CARPET","unr_item",3.728,26.19
"5654","tax_order1","tax","1",79,"GLOVES","APPLE","unr_item",2.982,13.62
"5654","tax_order1","tax","1",80,"SHIP","CANOE","tax_item",3.588,46.43
"5654","tax_order1","tax","1",81,"COMPUTER","MOUSE","the_item",2.051,73.02
"5654","tax_order1","tax","1",82,"CRIB","BED","tax_item",5.976,44.44
"5654","tax_order1","tax","1",83,"CAN","BOTTLE","tax_item",3.134,43.92
"5654","tax_order1","tax","1",84,"GRASS","LAWNMOWER","the_item",3.206,87.04
"5654","tax_order1","tax","1",85,"CROUTONS","BAGEL","tax_item",5.399,100
"5654","tax_order1","tax","1",86,"SHAMPOO","BLEACH","tax_item",4.78,0
"5654","tax_order1","tax","1",87,"WATER","CHEESE","unr_item",4.641,0.13
"5654","tax_order1","tax","1",88,"KIDNEY","SURGEON","the_item",7.593,31.61
"5654","tax_order1","tax","1",89,"COW","MILK","the_item",2.607,99.34
"5654","tax_order1","tax","1",90,"ASTRONAUT","ROCKET","the_item",3.191,100
"5654","tax_order1","tax","1",91,"WINGS","FLY","the_item",4.203,99.6
"5654","tax_order1","tax","1",92,"SHRIMP","COTTON","unr_item",2.736,0
"5654","tax_order1","tax","1",93,"WORK","NOVEL","unr_item",12.471,38.49
"5654","tax_order1","tax","1",94,"NOSE","TENT","unr_item",3.456,2.51
"5654","tax_order1","tax","1",95,"SPOT","SHARK","unr_item",3.408,0
"5654","tax_order1","tax","1",96,"PANDA","RACOON","tax_item",2.85,1.19
"5654","tax_order1","tax","1",97,"PASTOR","RABBI","tax_item",3.054,96.96
"5654","tax_order1","tax","1",98,"BEER","PARTY","the_item",2.523,98.68
"5654","tax_order1","tax","1",99,"FUR","PAGE","unr_item",2.524,4.76
"5654","tax_order1","tax","1",100,"POCKET","PANTS","the_item",2.223,86.64
"5654","tax_order1","tax","1",101,"HARP","SAXOPHONE","tax_item",7.999,29.37
"5654","tax_order1","tax","1",102,"HOTEL","CHISEL","unr_item",2.431,1.98
"5654","tax_order1","tax","1",103,"WINDOW","LEAF","unr_item",3.408,0.13
"5654","tax_order1","tax","1",104,"LAUNDRY","CARAVAN","unr_item",3.151,5.56
"5654","tax_order1","tax","1",105,"BRICK","VOLCANO","unr_item",3.774,0
"5654","tax_order1","tax","1",106,"ROOF","KEY","unr_item",3.844,0
"5654","tax_order1","tax","1",107,"RAIN","BONE","unr_item",7.683,7.8
"5654","tax_order1","tax","1",108,"MONKEY","BANANA","the_item",2.257,100
"5654","tax_order1","tax","1",109,"CAKE","DONUT","tax_item",2.1,89.95
"5654","tax_order1","tax","1",110,"INTERNET","BOMB","unr_item",3.199,0
"5654","tax_order1","tax","1",111,"ALCOHOL","CIGARETTES","tax_item",3.646,59.66
"5654","tax_order1","tax","1",112,"PIN","NEEDLE","tax_item",2.087,82.41
"5654","tax_order1","tax","1",113,"FEATHER","GLASS","unr_item",1.867,25.79
"5654","tax_order1","tax","1",114,"COCONUT","ORANGE","tax_item",7.829,33.47
"5654","tax_order1","tax","1",115,"LIBRARY","STAIRS","unr_item",3.979,83.86
"5654","tax_order1","tax","1",116,"COURT","FIELD","tax_item",2.951,92.59
"5654","tax_order1","tax","1",117,"KING","CROWN","the_item",2.659,97.35
"5654","tax_order1","tax","1",118,"CHALK","SLIDE","unr_item",2.559,1.46
"5656","tax_order1","tax","1",1,"FOOTBALL","BASEBALL","tax_item",12.585,69.31
"5656","tax_order1","tax","1",2,"SAXOPHONE","HARP","tax_item",5.633,69.58
"5656","tax_order1","tax","1",3,"SNAIL","PELICAN","unr_item",6.862,29.23
"5656","tax_order1","tax","1",4,"SMILE","HAPPY","the_item",5.89,90.48
"5656","tax_order1","tax","1",5,"SPIDER","WEB","the_item",5.466,67.72
"5656","tax_order1","tax","1",6,"SPOON","LADLE","tax_item",6.826,75.66
"5656","tax_order1","tax","1",7,"TREASON","ROBBERY","tax_item",5.858,60.05
"5656","tax_order1","tax","1",8,"CROUTONS","BAGEL","tax_item",8.071,46.03
"5656","tax_order1","tax","1",9,"ORANGE","COCONUT","tax_item",6.47,60.05
"5656","tax_order1","tax","1",10,"RECEPTIONIST","TELEPHONE","the_item",5.114,65.48
"5656","tax_order1","tax","1",11,"CLOUD","PLANT","unr_item",10.218,43.25
"5656","tax_order1","tax","1",12,"WORK","CEMETARY","unr_item",8.923,32.14
"5656","tax_order1","tax","1",13,"FOOT","SHOE","the_item",6.518,65.87
"5656","tax_order1","tax","1",14,"RIVER","RAPIDS","the_item",4.963,68.65
"5656","tax_order1","tax","1",15,"MIRROR","HAMSTER","unr_item",10.043,1.59
"5656","tax_order1","tax","1",16,"WHALE","NECK","unr_item",5.565,1.98
"5656","tax_order1","tax","1",17,"DRIVEWAY","GLOVES","unr_item",9.151,0.79
"5656","tax_order1","tax","1",18,"NEEDLE","PIN","tax_item",15.328,79.23
"5656","tax_order1","tax","1",19,"MONKEY","BANANA","the_item",8.286,61.77
"5656","tax_order1","tax","1",20,"LAKE","DRUM","unr_item",8.773,20.11
"5656","tax_order1","tax","1",21,"TUB","SHORE","unr_item",4.416,30.56
"5656","tax_order1","tax","1",22,"DOG","BONE","the_item",5.244,38.36
"5656","tax_order1","tax","1",23,"BEE","BUTTERFLY","tax_item",4.316,59.79
"5656","tax_order1","tax","1",24,"LAMP","TRUCK","unr_item",3.3,0
"5656","tax_order1","tax","1",25,"SCHOOL","TOAD","unr_item",4.688,0.4
"5656","tax_order1","tax","1",26,"BUSINESS","CONCRETE","unr_item",5.646,10.32
"5656","tax_order1","tax","1",27,"CIRCLE","SAUCE","unr_item",5.623,12.96
"5656","tax_order1","tax","1",28,"KNOB","SALESMAN","unr_item",5.443,41.27
"5656","tax_order1","tax","1",29,"BALL","BREAD","unr_item",14.285,0.13
"5656","tax_order1","tax","1",30,"SHAMPOO","BLEACH","tax_item",18.122,16.14
"5656","tax_order1","tax","1",31,"FOOT","CODE","unr_item",3.723,0
"5656","tax_order1","tax","1",32,"BISCUIT","COTTON","unr_item",7.348,9.26
"5656","tax_order1","tax","1",33,"SURGEON","KIDNEY","the_item",4.72,60.19
"5656","tax_order1","tax","1",34,"TOOTHBRUSH","COMB","tax_item",6.143,21.03
"5656","tax_order1","tax","1",35,"CAKE","DONUT","tax_item",4.858,70.77
"5656","tax_order1","tax","1",36,"ICE","TEETH","unr_item",5.112,12.43
"5656","tax_order1","tax","1",37,"BEER","PARTY","the_item",3.434,80.16
"5656","tax_order1","tax","1",38,"SNOW","SLED","the_item",3.387,81.22
"5656","tax_order1","tax","1",39,"BAGEL","TORTILLA","tax_item",4.895,63.1
"5656","tax_order1","tax","1",40,"CHAIR","SOFA","tax_item",2.997,72.75
"5656","tax_order1","tax","1",41,"FLY","WINGS","the_item",4.662,74.34
"5656","tax_order1","tax","1",42,"TROUT","BILL","unr_item",4.942,63.49
"5656","tax_order1","tax","1",43,"SHIP","CAPTAIN","the_item",4.672,79.63
"5656","tax_order1","tax","1",44,"CIGARETTES","ALCOHOL","tax_item",4.199,76.72
"5656","tax_order1","tax","1",45,"CRIB","BED","tax_item",4.199,91.8
"5656","tax_order1","tax","1",46,"WALL","CARD","unr_item",7.411,13.1
"5656","tax_order1","tax","1",47,"PASTOR","RABBI","tax_item",8.424,59.92
"5656","tax_order1","tax","1",48,"SALON","ATHLETE","unr_item",7.053,19.31
"5656","tax_order1","tax","1",49,"ROOF","KEY","unr_item",4.535,41.4
"5656","tax_order1","tax","1",50,"EAR","FREEZER","unr_item",6.75,0.4
"5656","tax_order1","tax","1",51,"CANOE","SHIP","tax_item",3.147,91.93
"5656","tax_order1","tax","1",52,"CLIMATE","CACTUS","unr_item",2.8,63.62
"5656","tax_order1","tax","1",53,"MILK","COW","the_item",2.93,81.48
"5656","tax_order1","tax","1",54,"DESERT","CAMEL","the_item",2.917,83.07
"5656","tax_order1","tax","1",55,"WATER","BUG","unr_item",6.908,29.89
"5656","tax_order1","tax","1",56,"CHAIR","UMBRELLA","unr_item",2.793,10.71
"5656","tax_order1","tax","1",57,"SEATBELT","CAR","the_item",2.386,70.63
"5656","tax_order1","tax","1",58,"METAL","SPOT","unr_item",4.252,10.45
"5656","tax_order1","tax","1",59,"STAIRS","LIBRARY","unr_item",4.908,56.22
"5656","tax_order1","tax","1",60,"GUITAR","LEAF","unr_item",2.491,9.79
"5656","tax_order1","tax","1",61,"BOWL","PATIO","unr_item",5.653,2.51
"5656","tax_order1","tax","1",62,"WHIP","FENDER","unr_item",12.295,21.3
"5656","tax_order1","tax","1",63,"CITY","VILLAGE","tax_item",6.028,60.58
"5656","tax_order1","tax","1",64,"FUR","PAGE","unr_item",3.691,0
"5656","tax_order1","tax","1",65,"LAUNDRY","CRAB","unr_item",3.575,0
"5656","tax_order1","tax","1",66,"CUP","BOWL","tax_item",2.71,70.11
"5656","tax_order1","tax","1",67,"NEST","BIRD","the_item",2.879,61.51
"5656","tax_order1","tax","1",68,"SOCIETY","CYMBAL","unr_item",5.549,60.85
"5656","tax_order1","tax","1",69,"MINT","SHEEP","unr_item",7.14,0
"5656","tax_order1","tax","1",70,"OUTLET","CARPET","unr_item",4.961,12.57
"5656","tax_order1","tax","1",71,"KNIFE","CHISEL","tax_item",2.271,79.89
"5656","tax_order1","tax","1",72,"CAKE","CUP","unr_item",3.605,30.95
"5656","tax_order1","tax","1",73,"AIRPLANE","HAMMER","unr_item",2.623,19.58
"5656","tax_order1","tax","1",74,"PENGUIN","ICE","the_item",2.388,73.15
"5656","tax_order1","tax","1",75,"BERRY","CLOCK","unr_item",2.303,0.13
"5656","tax_order1","tax","1",76,"PILOT","HAIR","unr_item",3.033,19.58
"5656","tax_order1","tax","1",77,"BICYCLE","CAR","tax_item",2.873,59.92
"5656","tax_order1","tax","1",78,"PARCEL","HOTEL","unr_item",3.388,9.52
"5656","tax_order1","tax","1",79,"HAND","PARK","unr_item",3.588,19.71
"5656","tax_order1","tax","1",80,"WRIST","HYDRANT","unr_item",3.392,3.57
"5656","tax_order1","tax","1",81,"LION","TREE","unr_item",3.333,2.65
"5656","tax_order1","tax","1",82,"SWAN","CALCIUM","unr_item",2.728,1.19
"5656","tax_order1","tax","1",83,"COW","BUFFALO","tax_item",6.343,24.87
"5656","tax_order1","tax","1",84,"ASPHALT","PLIERS","unr_item",5.52,15.74
"5656","tax_order1","tax","1",85,"CAN","BOTTLE","tax_item",3.387,61.11
"5656","tax_order1","tax","1",86,"COURT","FIELD","tax_item",2.153,74.74
"5656","tax_order1","tax","1",87,"SKY","CHALK","unr_item",2.222,17.99
"5656","tax_order1","tax","1",88,"BOOT","SCREEN","unr_item",2.394,0.79
"5656","tax_order1","tax","1",89,"SILVER","BULLET","the_item",3.927,59.79
"5656","tax_order1","tax","1",90,"RACOON","PANDA","tax_item",4.507,25.79
"5656","tax_order1","tax","1",91,"CROWN","KING","the_item",2.826,77.51
"5656","tax_order1","tax","1",92,"INTERNET","BOMB","unr_item",2.558,10.58
"5656","tax_order1","tax","1",93,"GRASS","LAWNMOWER","the_item",2.458,71.96
"5656","tax_order1","tax","1",94,"RESTAURANT","WAITRESS","the_item",4.048,72.49
"5656","tax_order1","tax","1",95,"PEPPER","SHED","unr_item",3.049,1.19
"5656","tax_order1","tax","1",96,"CHOCOLATE","COOKIE","the_item",2.005,69.84
"5656","tax_order1","tax","1",97,"HOUSE","PENGUIN","unr_item",2.339,0
"5656","tax_order1","tax","1",98,"SUBMARINE","AIRPLANE","tax_item",2.588,63.62
"5656","tax_order1","tax","1",99,"FISH","BEER","unr_item",3.558,9.79
"5656","tax_order1","tax","1",100,"CROW","DOCTOR","unr_item",3.229,11.11
"5656","tax_order1","tax","1",101,"HEAD","VOLCANO","unr_item",4.619,25
"5656","tax_order1","tax","1",102,"POND","QUEEN","unr_item",2.883,30.42
"5656","tax_order1","tax","1",103,"PACKAGE","DELIVERY","the_item",2.222,80.69
"5656","tax_order1","tax","1",104,"ERASER","PENCIL","the_item",2.459,70.5
"5656","tax_order1","tax","1",105,"ASTRONAUT","ROCKET","the_item",2.962,70.24
"5656","tax_order1","tax","1",106,"PAMPHLET","ENGINE","unr_item",2.895,12.43
"5656","tax_order1","tax","1",107,"GLASS","FEATHER","unr_item",5.518,0
"5656","tax_order1","tax","1",108,"FIREMAN","POLICE","tax_item",3.4,73.41
"5656","tax_order1","tax","1",109,"TENT","SHOVEL","unr_item",3.398,10.58
"5656","tax_order1","tax","1",110,"RAIN","BRACKET","unr_item",2.572,1.19
"5656","tax_order1","tax","1",111,"ONION","GARLIC","tax_item",2.41,70.5
"5656","tax_order1","tax","1",112,"BISCUITS","TOAST","tax_item",2.81,59.79
"5656","tax_order1","tax","1",113,"PAN","OVEN","the_item",3.491,59.13
"5656","tax_order1","tax","1",114,"SNOW","WOUND","unr_item",2.66,12.83
"5656","tax_order1","tax","1",115,"COMPUTER","MOUSE","the_item",2.452,78.7
"5656","tax_order1","tax","1",116,"TRUCK","TRAILER","the_item",4.775,50
"5656","tax_order1","tax","1",117,"COW","PIG","tax_item",2.02,70.5
"5656","tax_order1","tax","1",118,"POCKET","PANTS","the_item",2.898,59.66
"5658","tax_order1","tax","1",1,"APPLE","DRIVEWAY","unr_item",9.711,0.4
"5658","tax_order1","tax","1",2,"COW","BUFFALO","tax_item",6.485,79.89
"5658","tax_order1","tax","1",3,"EAR","FREEZER","unr_item",3.664,0
"5658","tax_order1","tax","1",4,"UMBRELLA","CHAIR","unr_item",5.447,50.26
"5658","tax_order1","tax","1",5,"SKY","CHALK","unr_item",11.994,8.99
"5658","tax_order1","tax","1",6,"PLUG","AIRPLANE","unr_item",4.704,0
"5658","tax_order1","tax","1",7,"SNAIL","PELICAN","unr_item",6.804,59.66
"5658","tax_order1","tax","1",8,"BELL","BERRY","unr_item",10.724,19.58
"5658","tax_order1","tax","1",9,"BED","CRIB","tax_item",9.478,89.95
"5658","tax_order1","tax","1",10,"COW","MILK","the_item",5.329,29.37
"5658","tax_order1","tax","1",11,"QUEEN","HOOD","unr_item",19.989,0.13
"5658","tax_order1","tax","1",12,"SPOON","LADLE","tax_item",3.154,89.81
"5658","tax_order1","tax","1",13,"COMB","TOOTHBRUSH","tax_item",7.842,70.63
"5658","tax_order1","tax","1",14,"WOUND","SNOW","unr_item",8.426,0
"5658","tax_order1","tax","1",15,"BONE","DOG","the_item",4.877,20.9
"5658","tax_order1","tax","1",16,"VILLAGE","CITY","tax_item",8.888,70.5
"5658","tax_order1","tax","1",17,"BANK","BEER","unr_item",3.488,0
"5658","tax_order1","tax","1",18,"BOMB","INTERNET","unr_item",5.954,0
"5658","tax_order1","tax","1",19,"STEREO","LION","unr_item",12.323,5.29
"5658","tax_order1","tax","1",20,"SOCK","OUTLET","unr_item",7.069,0
"5658","tax_order1","tax","1",21,"SHIP","CANOE","tax_item",7.439,70.24
"5658","tax_order1","tax","1",22,"AIRPLANE","SUBMARINE","tax_item",5.705,74.47
"5658","tax_order1","tax","1",23,"CAKE","DONUT","tax_item",3.454,69.58
"5658","tax_order1","tax","1",24,"PARTY","BEER","the_item",3.758,20.77
"5658","tax_order1","tax","1",25,"WINDOW","LEAF","unr_item",7.021,4.63
"5658","tax_order1","tax","1",26,"TRUCK","LAMP","unr_item",6.784,0
"5658","tax_order1","tax","1",27,"SHORE","TUB","unr_item",4.237,19.44
"5658","tax_order1","tax","1",28,"CHILD","BILL","unr_item",4.487,19.84
"5658","tax_order1","tax","1",29,"METAL","SPOT","unr_item",6.36,0.26
"5658","tax_order1","tax","1",30,"ENGINE","PAMPHLET","unr_item",5.343,0
"5658","tax_order1","tax","1",31,"PENGUIN","ICE","the_item",5.864,13.62
"5658","tax_order1","tax","1",32,"WHALE","CABINET","unr_item",3.564,0
"5658","tax_order1","tax","1",33,"ATHLETE","COUCH","unr_item",5.083,0
"5658","tax_order1","tax","1",34,"SHAMPOO","BLEACH","tax_item",4.811,9.92
"5658","tax_order1","tax","1",35,"RABBI","PASTOR","tax_item",5.96,96.43
"5658","tax_order1","tax","1",36,"ASPHALT","PLIERS","unr_item",21.585,0
"5658","tax_order1","tax","1",37,"SALESMAN","KNOB","unr_item",4.705,0
"5658","tax_order1","tax","1",38,"KNIFE","CHISEL","tax_item",3.456,94.31
"5658","tax_order1","tax","1",39,"GLASSES","CUP","unr_item",4.284,95.63
"5658","tax_order1","tax","1",40,"TREASON","ROBBERY","tax_item",11.545,29.63
"5658","tax_order1","tax","1",41,"PEPPER","TOILET","unr_item",4.083,0
"5658","tax_order1","tax","1",42,"FENDER","WHIP","unr_item",5.211,0
"5658","tax_order1","tax","1",43,"BOTTLE","MIRROR","unr_item",7.328,39.42
"5658","tax_order1","tax","1",44,"TRAILER","TRUCK","the_item",8.776,80.69
"5658","tax_order1","tax","1",45,"SEED","KEY","unr_item",6.804,0.53
"5658","tax_order1","tax","1",46,"SURGEON","KIDNEY","the_item",3.308,9.92
"5658","tax_order1","tax","1",47,"FEATHER","GLASS","unr_item",9.155,0
"5658","tax_order1","tax","1",48,"TOAD","GAS","unr_item",3.002,0
"5658","tax_order1","tax","1",49,"BALLOON","LIBRARY","unr_item",2.986,1.06
"5658","tax_order1","tax","1",50,"CAMEL","DESERT","the_item",3.782,20.77
"5658","tax_order1","tax","1",51,"WALL","TIGER","unr_item",2.998,0.13
"5658","tax_order1","tax","1",52,"WAITRESS","RESTAURANT","the_item",7.315,19.84
"5658","tax_order1","tax","1",53,"SOFA","CHAIR","tax_item",3.739,79.63
"5658","tax_order1","tax","1",54,"DELIVERY","PACKAGE","the_item",4.23,79.89
"5658","tax_order1","tax","1",55,"SPIDER","WEB","the_item",3.354,39.68
"5658","tax_order1","tax","1",56,"SOCIETY","CYMBAL","unr_item",5.945,0.13
"5658","tax_order1","tax","1",57,"BONE","RAIN","unr_item",3.471,1.85
"5658","tax_order1","tax","1",58,"CAR","SEATBELT","the_item",3.35,19.58
"5658","tax_order1","tax","1",59,"SHIP","CAPTAIN","the_item",4.52,20.63
"5658","tax_order1","tax","1",60,"CROW","DOCTOR","unr_item",2.758,0
"5658","tax_order1","tax","1",61,"ASTRONAUT","ROCKET","the_item",3.319,19.97
"5658","tax_order1","tax","1",62,"SAXOPHONE","HARP","tax_item",3.336,79.63
"5658","tax_order1","tax","1",63,"HOTEL","PARCEL","unr_item",3.782,0.4
"5658","tax_order1","tax","1",64,"MOUSE","COMPUTER","the_item",3.082,20.11
"5658","tax_order1","tax","1",65,"TEAM","CIRCLE","unr_item",5.549,20.24
"5658","tax_order1","tax","1",66,"COCONUT","ORANGE","tax_item",4.658,59.13
"5658","tax_order1","tax","1",67,"FOOT","SHOE","the_item",7.066,50.13
"5658","tax_order1","tax","1",68,"BIRD","NEST","the_item",5.096,20.5
"5658","tax_order1","tax","1",69,"WATER","BUG","unr_item",4.049,19.71
"5658","tax_order1","tax","1",70,"BASKETBALL","SCREEN","unr_item",3.069,0.53
"5658","tax_order1","tax","1",71,"PANDA","RACOON","tax_item",7.516,60.58
"5658","tax_order1","tax","1",72,"BOWL","CUP","tax_item",3.232,60.05
"5658","tax_order1","tax","1",73,"FERRY","BOWL","unr_item",3.083,0.4
"5658","tax_order1","tax","1",74,"BASEBALL","FOOTBALL","tax_item",9.371,74.34
"5658","tax_order1","tax","1",75,"PANTS","POCKET","the_item",7.396,25.4
"5658","tax_order1","tax","1",76,"WAX","WRIST","unr_item",3.637,0
"5658","tax_order1","tax","1",77,"OVEN","PAN","the_item",3.013,19.58
"5658","tax_order1","tax","1",78,"FLY","WINGS","the_item",4.438,20.24
"5658","tax_order1","tax","1",79,"BEE","BUTTERFLY","tax_item",2.95,79.63
"5658","tax_order1","tax","1",80,"CLIMATE","CLUB","unr_item",4.517,0
"5658","tax_order1","tax","1",81,"TENT","NOSE","unr_item",2.981,0
"5658","tax_order1","tax","1",82,"BAGEL","CROUTONS","tax_item",3.977,60.05
"5658","tax_order1","tax","1",83,"HOUSE","PENGUIN","unr_item",4.29,0
"5658","tax_order1","tax","1",84,"BROCHURE","LAKE","unr_item",3.457,0.13
"5658","tax_order1","tax","1",85,"COTTON","BISCUIT","unr_item",3.442,0
"5658","tax_order1","tax","1",86,"CEMETARY","NOVEL","unr_item",2.629,0
"5658","tax_order1","tax","1",87,"FOOT","CODE","unr_item",3.712,0
"5658","tax_order1","tax","1",88,"CAN","BOTTLE","tax_item",3.536,89.55
"5658","tax_order1","tax","1",89,"GARLIC","ONION","tax_item",2.695,69.18
"5658","tax_order1","tax","1",90,"LAUNDRY","CARAVAN","unr_item",3.881,0
"5658","tax_order1","tax","1",91,"PENCIL","ERASER","the_item",4.148,29.5
"5658","tax_order1","tax","1",92,"TORTILLA","BAGEL","tax_item",3.466,60.05
"5658","tax_order1","tax","1",93,"COW","PIG","tax_item",4.743,78.7
"5658","tax_order1","tax","1",94,"KEYBOARD","BREAD","unr_item",3.928,0
"5658","tax_order1","tax","1",95,"CROWN","KING","the_item",4.891,20.5
"5658","tax_order1","tax","1",96,"FUR","PAGE","unr_item",4.72,0
"5658","tax_order1","tax","1",97,"SNOW","SLED","the_item",2.98,20.77
"5658","tax_order1","tax","1",98,"TELEPHONE","RECEPTIONIST","the_item",10.255,20.63
"5658","tax_order1","tax","1",99,"CAR","BICYCLE","tax_item",5.533,64.95
